agency_cd	site_no	datetime	Gage_Max   	Status_Gage_Max	Gage_min	Status_gage_min	Gage_Mean	Status_Gage_Mean
USGS	14128600	2009-11-27	77.28	A	76.57	A	76.94	A
USGS	14128600	2009-11-28	76.97	A	75.98	A	76.35	A
USGS	14128600	2009-11-29	76.80	A	76.02	A	76.30	A
USGS	14128600	2009-11-30	77.20	A	76.02	A	76.47	A
USGS	14128600	2009-12-01	77.23	A	75.81	A	76.39	A
USGS	14128600	2009-12-02	77.21	A	75.87	A	76.27	A
USGS	14128600	2009-12-03	77.17	A	75.81	A	76.46	A
USGS	14128600	2009-12-04	77.54	A	76.74	A	77.08	A
USGS	14128600	2009-12-05	77.56	A	77.01	A	77.34	A
USGS	14128600	2009-12-06	77.21	A	75.94	A	76.37	A
USGS	14128600	2009-12-07	76.69	A	75.77	A	76.36	A
USGS	14128600	2009-12-08	76.71	A	75.16	A	76.10	A
USGS	14128600	2009-12-09	77.20	A	75.41	A	76.39	A
USGS	14128600	2009-12-10	77.17	A	75.73	A	76.50	A
USGS	14128600	2009-12-11	77.29	A	75.11	A	76.27	A
USGS	14128600	2009-12-12	76.83	A	75.37	A	76.21	A
USGS	14128600	2009-12-13	76.79	A	75.63	A	76.33	A
USGS	14128600	2009-12-14	77.11	A	75.01	A	75.87	A
USGS	14128600	2009-12-15	77.31	A	76.05	A	76.50	A
USGS	14128600	2009-12-16	77.43	A	76.39	A	76.89	A
USGS	14128600	2009-12-17	76.55	A	75.66	A	76.13	A
USGS	14128600	2009-12-18	77.61	A	75.39	A	76.34	A
USGS	14128600	2009-12-19	77.41	A	76.47	A	76.71	A
USGS	14128600	2009-12-20	77.16	A	75.83	A	76.32	A
USGS	14128600	2009-12-21	77.16	A	76.12	A	76.48	A
USGS	14128600	2009-12-22	77.14	A	76.19	A	76.53	A
USGS	14128600	2009-12-23	77.31	A	76.30	A	76.80	A
USGS	14128600	2009-12-24	76.99	A	75.92	A	76.48	A
USGS	14128600	2009-12-25	77.19	A	75.87	A	76.42	A
USGS	14128600	2009-12-26	77.45	A	75.99	A	76.54	A
USGS	14128600	2009-12-27	77.15	A	75.93	A	76.61	A
USGS	14128600	2009-12-28	76.52	A	75.13	A	75.92	A
USGS	14128600	2009-12-29	76.61	A	75.88	A	76.19	A
USGS	14128600	2009-12-30	77.36	A	75.27	A	76.08	A
USGS	14128600	2009-12-31	77.54	A	76.84	A	77.16	A
USGS	14128600	2010-01-01	77.45	A	77.01	A	77.23	A
USGS	14128600	2010-01-02	77.49	A	77.19	A	77.29	A
USGS	14128600	2010-01-03	77.55	A	76.98	A	77.16	A
USGS	14128600	2010-01-04	77.53	A	76.96	A	77.15	A
USGS	14128600	2010-01-05	77.80	A	76.99	A	77.33	A
USGS	14128600	2010-01-06	77.72	A	76.87	A	77.30	A
USGS	14128600	2010-01-07	77.38	A	75.83	A	76.55	A
USGS	14128600	2010-01-08	77.05	A	75.50	A	75.93	A
USGS	14128600	2010-01-09	77.35	A	76.35	A	76.68	A
USGS	14128600	2010-01-10	77.21	A	76.07	A	76.47	A
USGS	14128600	2010-01-11	77.31	A	75.68	A	76.37	A
USGS	14128600	2010-01-12	77.48	A	75.63	A	76.22	A
USGS	14128600	2010-01-13	77.74	A	76.78	A	77.18	A
USGS	14128600	2010-01-14	77.64	A	76.87	A	77.35	A
USGS	14128600	2010-01-15	77.58	A	76.61	A	76.96	A
USGS	14128600	2010-01-16	77.63	A	76.48	A	76.92	A
USGS	14128600	2010-01-17	77.49	A	76.82	A	77.10	A
USGS	14128600	2010-01-18	77.44	A	76.50	A	76.88	A
USGS	14128600	2010-01-19	77.22	A	76.75	A	76.96	A
USGS	14128600	2010-01-20	77.22	A	76.53	A	76.96	A
USGS	14128600	2010-01-21	77.30	A	76.26	A	76.71	A
USGS	14128600	2010-01-22	77.25	A	76.55	A	76.83	A
USGS	14128600	2010-01-23	76.91	A	75.68	A	76.15	A
USGS	14128600	2010-01-24	76.92	A	76.09	A	76.43	A
USGS	14128600	2010-01-25	77.40	A	76.13	A	76.65	A
USGS	14128600	2010-01-26	77.19	A	76.66	A	76.83	A
USGS	14128600	2010-01-27	77.02	A	76.01	A	76.41	A
USGS	14128600	2010-01-28	77.25	A	75.98	A	76.56	A
USGS	14128600	2010-01-29	77.18	A	76.42	A	76.71	A
USGS	14128600	2010-01-30	77.42	A	75.87	A	76.66	A
USGS	14128600	2010-01-31	77.42	A	76.64	A	76.92	A
USGS	14128600	2010-02-01	77.60	A	76.75	A	77.20	A
USGS	14128600	2010-02-02	77.52	A	76.65	A	76.96	A
USGS	14128600	2010-02-03	77.42	A	76.58	A	77.04	A
USGS	14128600	2010-02-04	77.22	A	76.27	A	76.70	A
USGS	14128600	2010-02-05	77.11	A	76.13	A	76.53	A
USGS	14128600	2010-02-06	77.14	A	76.46	A	76.66	A
USGS	14128600	2010-02-07	76.88	A	75.62	A	76.04	A
USGS	14128600	2010-02-08	77.34	A	75.93	A	76.47	A
USGS	14128600	2010-02-09	77.22	A	75.80	A	76.47	A
USGS	14128600	2010-02-10	77.09	A	76.13	A	76.60	A
USGS	14128600	2010-02-11	77.15	A	75.91	A	76.45	A
USGS	14128600	2010-02-12	77.12	A	75.76	A	76.30	A
USGS	14128600	2010-02-13	77.31	A	75.81	A	76.49	A
USGS	14128600	2010-02-14	77.30	A	76.55	A	76.85	A
USGS	14128600	2010-02-15	77.18	A	76.10	A	76.46	A
USGS	14128600	2010-02-16	76.65	A	75.96	A	76.38	A
USGS	14128600	2010-02-17	76.86	A	76.09	A	76.47	A
USGS	14128600	2010-02-18	76.88	A	75.84	A	76.38	A
USGS	14128600	2010-02-19	76.85	A	75.62	A	76.27	A
USGS	14128600	2010-02-20	76.79	A	76.31	A	76.51	A
USGS	14128600	2010-02-21	76.74	A	76.18	A	76.40	A
USGS	14128600	2010-02-22	76.79	A	76.36	A	76.55	A
USGS	14128600	2010-02-23	77.36	A	76.23	A	76.68	A
USGS	14128600	2010-02-24	77.26	A	76.27	A	76.65	A
USGS	14128600	2010-02-25	76.99	A	76.04	A	76.41	A
USGS	14128600	2010-02-26	76.85	A	75.98	A	76.35	A
USGS	14128600	2010-02-27	76.97	A	76.32	A	76.57	A
USGS	14128600	2010-02-28	77.36	A	76.42	A	76.71	A
USGS	14128600	2010-03-01	77.25	A	76.19	A	76.79	A
USGS	14128600	2010-03-02	77.18	A	76.47	A	76.71	A
USGS	14128600	2010-03-03	77.57	A	76.52	A	76.93	A
USGS	14128600	2010-03-04	77.47	A	76.40	A	76.95	A
USGS	14128600	2010-03-05	77.34	A	75.78	A	76.71	A
USGS	14128600	2010-03-06	77.32	A	76.51	A	76.88	A
USGS	14128600	2010-03-07	76.91	A	76.42	A	76.65	A
USGS	14128600	2010-03-08	76.57	A	75.78	A	76.06	A
USGS	14128600	2010-03-09	77.44	A	75.73	A	76.58	A
USGS	14128600	2010-03-10	77.51	A	76.25	A	76.81	A
USGS	14128600	2010-03-11	77.30	A	76.07	A	76.60	A
USGS	14128600	2010-03-12	77.23	A	75.90	A	76.27	A
USGS	14128600	2010-03-13	76.44	A	74.59	A	75.21	A
USGS	14128600	2010-03-14	75.75	A	75.08	A	75.30	A
USGS	14128600	2010-03-15	75.90	A	74.69	A	75.32	A
USGS	14128600	2010-03-16	75.84	A	74.50	A	75.09	A
USGS	14128600	2010-03-17	74.97	A	74.11	A	74.37	A
USGS	14128600	2010-03-18	74.22	A	73.58	A	73.89	A
USGS	14128600	2010-03-19	74.11	A	73.47	A	73.76	A
USGS	14128600	2010-03-20	74.02	A	73.65	A	73.84	A
USGS	14128600	2010-03-21	73.82	A	72.68	A	73.28	A
USGS	14128600	2010-03-22	74.18	A	72.66	A	73.21	A
USGS	14128600	2010-03-23	75.35	A	74.18	A	74.88	A
USGS	14128600	2010-03-24	75.55	A	75.12	A	75.32	A
USGS	14128600	2010-03-25	76.55	A	75.24	A	75.91	A
USGS	14128600	2010-03-26	76.43	A	75.80	A	76.07	A
USGS	14128600	2010-03-27	76.56	A	75.78	A	76.22	A
USGS	14128600	2010-03-28	76.20	A	75.57	A	75.79	A
USGS	14128600	2010-03-29	77.21	A	75.71	A	76.30	A
USGS	14128600	2010-03-30	76.99	A	75.70	A	76.09	A
USGS	14128600	2010-03-31	76.19	A	74.41	A	75.22	A
USGS	14128600	2010-04-01	74.41	A	73.36	A	73.67	A
USGS	14128600	2010-04-02	73.36	A	72.32	A	72.82	A
USGS	14128600	2010-04-03	74.96	A	73.25	A	73.84	A
USGS	14128600	2010-04-04	75.70	A	74.27	A	74.87	A
USGS	14128600	2010-04-05	75.90	A	75.28	A	75.54	A
USGS	14128600	2010-04-06	75.85	A	75.20	A	75.45	A
USGS	14128600	2010-04-07	76.16	A	75.24	A	75.58	A
USGS	14128600	2010-04-08	76.06	A	75.26	A	75.52	A
USGS	14128600	2010-04-09	76.30	A	75.26	A	75.75	A
USGS	14128600	2010-04-10	76.62	A	76.12	A	76.41	A
USGS	14128600	2010-04-11	76.49	A	75.72	A	76.10	A
USGS	14128600	2010-04-12	76.43	A	75.84	A	76.20	A
USGS	14128600	2010-04-13	76.57	A	76.43	A	76.50	A
USGS	14128600	2010-04-14	76.86	A	76.55	A	76.72	A
USGS	14128600	2010-04-15	76.65	A	76.36	A	76.43	A
USGS	14128600	2010-04-16	76.48	A	76.20	A	76.35	A
USGS	14128600	2010-04-17	76.37	A	76.23	A	76.30	A
USGS	14128600	2010-04-18	76.23	A	75.73	A	76.01	A
USGS	14128600	2010-04-19	76.04	A	75.59	A	75.82	A
USGS	14128600	2010-04-20	76.02	A	75.48	A	75.71	A
USGS	14128600	2010-04-21	76.05	A	75.57	A	75.84	A
USGS	14128600	2010-04-22	76.98	A	75.10	A	75.78	A
USGS	14128600	2010-04-23	77.20	A	76.24	A	76.69	A
USGS	14128600	2010-04-24	76.93	A	76.07	A	76.37	A
USGS	14128600	2010-04-25	76.50	A	75.91	A	76.19	A
USGS	14128600	2010-04-26	77.04	A	76.39	A	76.62	A
USGS	14128600	2010-04-27	76.76	A	75.88	A	76.32	A
USGS	14128600	2010-04-28	76.70	A	75.88	A	76.12	A
USGS	14128600	2010-04-29	76.32	A	75.96	A	76.13	A
USGS	14128600	2010-04-30	76.12	A	75.53	A	75.90	A
USGS	14128600	2010-05-01	76.71	A	75.62	A	76.07	A
USGS	14128600	2010-05-02	77.21	A	76.49	A	76.88	A
USGS	14128600	2010-05-03	76.90	A	76.38	A	76.67	A
USGS	14128600	2010-05-04	76.64	A	75.74	A	76.08	A
USGS	14128600	2010-05-05	76.48	A	75.17	A	75.76	A
USGS	14128600	2010-05-06	76.42	A	75.80	A	76.14	A
USGS	14128600	2010-05-07	76.52	A	75.94	A	76.15	A
USGS	14128600	2010-05-08	76.55	A	76.14	A	76.29	A
USGS	14128600	2010-05-09	76.37	A	76.04	A	76.16	A
USGS	14128600	2010-05-10	76.30	A	75.69	A	75.96	A
USGS	14128600	2010-05-11	76.26	A	75.29	A	75.66	A
USGS	14128600	2010-05-12	76.62	A	75.27	A	75.95	A
USGS	14128600	2010-05-13	76.71	A	75.42	A	76.00	A
USGS	14128600	2010-05-14	76.54	A	75.76	A	76.00	A
USGS	14128600	2010-05-15	76.58	A	75.80	A	76.10	A
USGS	14128600	2010-05-16	76.58	A	76.02	A	76.27	A
USGS	14128600	2010-05-17	76.56	A	75.93	A	76.29	A
USGS	14128600	2010-05-18	76.27	A	74.72	A	75.46	A
USGS	14128600	2010-05-19	75.52	A	74.94	A	75.08	A
USGS	14128600	2010-05-20	75.89	A	74.50	A	75.05	A
USGS	14128600	2010-05-21	76.34	A	75.62	A	75.89	A
USGS	14128600	2010-05-22	76.40	A	75.93	A	76.18	A
USGS	14128600	2010-05-23	76.55	A	75.72	A	75.99	A
USGS	14128600	2010-05-24	76.73	A	75.24	A	76.05	A
USGS	14128600	2010-05-25	76.56	A	75.00	A	75.45	A
USGS	14128600	2010-05-26	76.69	A	74.88	A	75.56	A
USGS	14128600	2010-05-27	76.66	A	75.20	A	75.74	A
USGS	14128600	2010-05-28	76.63	A	75.45	A	75.96	A
USGS	14128600	2010-05-29	76.46	A	75.38	A	75.81	A
USGS	14128600	2010-05-30	77.13	A	76.18	A	76.54	A
USGS	14128600	2010-05-31	77.05	A	75.88	A	76.43	A
USGS	14128600	2010-06-01	76.20	A	75.45	A	75.69	A
USGS	14128600	2010-06-02	76.74	A	75.83	A	76.08	A
USGS	14128600	2010-06-03	77.99	A	76.28	A	76.77	A
USGS	14128600	2010-06-04	78.12	A	77.02	A	77.46	A
USGS	14128600	2010-06-05	77.27	A	76.03	A	76.45	A
USGS	14128600	2010-06-06	76.83	A	76.43	A	76.62	A
USGS	14128600	2010-06-07	78.43	A	76.17	A	77.23	A
USGS	14128600	2010-06-08	78.16	A	76.58	A	76.90	A
USGS	14128600	2010-06-09	76.96	A	76.70	A	76.79	A
USGS	14128600	2010-06-10	77.14	A	76.42	A	76.76	A
USGS	14128600	2010-06-11	77.96	A	76.58	A	77.18	A
USGS	14128600	2010-06-12	77.99	A	77.38	A	77.57	A
USGS	14128600	2010-06-13	77.39	A	76.16	A	76.61	A
USGS	14128600	2010-06-14	77.25	A	75.15	A	76.14	A
USGS	14128600	2010-06-15	77.78	A	76.18	A	76.93	A
USGS	14128600	2010-06-16	77.93	A	77.39	A	77.63	A
USGS	14128600	2010-06-17	77.72	A	76.88	A	77.24	A
USGS	14128600	2010-06-18	77.32	A	76.79	A	77.00	A
USGS	14128600	2010-06-19	77.66	A	76.66	A	77.09	A
USGS	14128600	2010-06-20	77.89	A	76.21	A	76.97	A
USGS	14128600	2010-06-21	77.91	A	75.75	A	76.63	A
USGS	14128600	2010-06-22	77.85	A	77.09	A	77.35	A
USGS	14128600	2010-06-23	77.69	A	77.05	A	77.41	A
USGS	14128600	2010-06-24	77.62	A	76.50	A	76.99	A
USGS	14128600	2010-06-25	77.60	A	76.19	A	76.78	A
USGS	14128600	2010-06-26	78.07	A	75.98	A	76.85	A
USGS	14128600	2010-06-27	77.98	A	75.99	A	76.79	A
USGS	14128600	2010-06-28	77.56	A	74.84	A	76.25	A
USGS	14128600	2010-06-29	77.48	A	75.63	A	76.35	A
USGS	14128600	2010-06-30	77.03	A	76.48	A	76.69	A
USGS	14128600	2010-07-01	76.90	A	76.15	A	76.38	A
USGS	14128600	2010-07-02	77.00	A	75.07	A	75.94	A
USGS	14128600	2010-07-03	76.78	A	75.36	A	76.02	A
USGS	14128600	2010-07-04	77.23	A	75.90	A	76.55	A
USGS	14128600	2010-07-05	77.29	A	76.68	A	76.98	A
USGS	14128600	2010-07-06	76.94	A	75.37	A	75.93	A
USGS	14128600	2010-07-07	77.02	A	75.68	A	76.19	A
USGS	14128600	2010-07-08	76.99	A	75.74	A	76.27	A
USGS	14128600	2010-07-09	76.82	A	74.27	A	75.01	A
USGS	14128600	2010-07-10	75.41	A	74.74	A	75.01	A
USGS	14128600	2010-07-11	75.90	A	74.92	A	75.28	A
USGS	14128600	2010-07-12	76.58	A	74.57	A	75.23	A
USGS	14128600	2010-07-13	77.10	A	76.36	A	76.70	A
USGS	14128600	2010-07-14	76.88	A	76.03	A	76.47	A
USGS	14128600	2010-07-15	76.54	A	75.91	A	76.06	A
USGS	14128600	2010-07-16	75.92	A	74.51	A	74.92	A
USGS	14128600	2010-07-17	75.57	A	74.32	A	74.76	A
USGS	14128600	2010-07-18	75.84	A	74.18	A	74.84	A
USGS	14128600	2010-07-19	77.23	A	75.11	A	76.03	A
USGS	14128600	2010-07-20	76.96	A	75.21	A	75.70	A
USGS	14128600	2010-07-21	76.00	A	75.40	A	75.62	A
USGS	14128600	2010-07-22	76.30	A	75.13	A	75.50	A
USGS	14128600	2010-07-23	76.81	A	75.98	A	76.29	A
USGS	14128600	2010-07-24	76.92	A	75.78	A	76.34	A
USGS	14128600	2010-07-25	76.61	A	75.06	A	75.80	A
USGS	14128600	2010-07-26	76.56	A	74.63	A	75.28	A
USGS	14128600	2010-07-27	76.58	A	75.26	A	75.87	A
USGS	14128600	2010-07-28	76.80	A	75.42	A	76.06	A
USGS	14128600	2010-07-29	76.86	A	75.84	A	76.18	A
USGS	14128600	2010-07-30	76.60	A	75.32	A	75.86	A
USGS	14128600	2010-07-31	76.48	A	75.18	A	75.73	A
USGS	14128600	2010-08-01	76.06	A	75.21	A	75.58	A
USGS	14128600	2010-08-02	76.35	A	75.47	A	75.84	A
USGS	14128600	2010-08-03	76.96	A	75.48	A	76.01	A
USGS	14128600	2010-08-04	77.02	A	76.23	A	76.62	A
USGS	14128600	2010-08-05	77.08	A	75.76	A	76.16	A
USGS	14128600	2010-08-06	76.16	A	75.01	A	75.56	A
USGS	14128600	2010-08-07	76.61	A	75.15	A	75.77	A
USGS	14128600	2010-08-08	76.93	A	75.84	A	76.36	A
USGS	14128600	2010-08-09	76.31	A	75.52	A	75.78	A
USGS	14128600	2010-08-10	76.04	A	75.30	A	75.65	A
USGS	14128600	2010-08-11	76.53	A	75.55	A	76.01	A
USGS	14128600	2010-08-12	76.32	A	75.68	A	75.92	A
USGS	14128600	2010-08-13	76.66	A	75.66	A	75.99	A
USGS	14128600	2010-08-14	76.74	A	75.63	A	76.08	A
USGS	14128600	2010-08-15	76.28	A	73.98	A	75.07	A
USGS	14128600	2010-08-16	74.15	A	73.02	A	73.40	A
USGS	14128600	2010-08-17	74.72	A	73.45	A	73.95	A
USGS	14128600	2010-08-18	75.00	A	73.84	A	74.30	A
USGS	14128600	2010-08-19	74.77	A	73.80	A	74.28	A
USGS	14128600	2010-08-20	75.32	A	74.39	A	74.75	A
USGS	14128600	2010-08-21	75.42	A	74.72	A	75.08	A
USGS	14128600	2010-08-22	74.72	A	74.32	A	74.53	A
USGS	14128600	2010-08-23	74.86	A	73.93	A	74.21	A
USGS	14128600	2010-08-24	75.10	A	74.71	A	74.88	A
USGS	14128600	2010-08-25	76.24	A	75.10	A	75.48	A
USGS	14128600	2010-08-26	76.20	A	75.49	A	75.87	A
USGS	14128600	2010-08-27	76.41	A	75.73	A	75.98	A
USGS	14128600	2010-08-28	76.50	A	76.09	A	76.26	A
USGS	14128600	2010-08-29	76.10	A	75.91	A	76.01	A
USGS	14128600	2010-08-30	76.12	A	75.93	A	76.03	A
USGS	14128600	2010-08-31	76.10	A	75.72	A	75.90	A
USGS	14128600	2010-09-01	76.67	A	76.08	A	76.32	A
USGS	14128600	2010-09-02	76.60	A	75.99	A	76.33	A
USGS	14128600	2010-09-03	76.47	A	75.88	A	76.04	A
USGS	14128600	2010-09-04	76.12	A	75.02	A	75.60	A
USGS	14128600	2010-09-05	75.02	A	74.46	A	74.64	A
USGS	14128600	2010-09-06	75.14	A	74.28	A	74.55	A
USGS	14128600	2010-09-07	76.12	A	75.00	A	75.42	A
USGS	14128600	2010-09-08	76.21	A	75.99	A	76.09	A
USGS	14128600	2010-09-09	76.02	A	75.76	A	75.84	A
USGS	14128600	2010-09-10	75.88	A	75.51	A	75.70	A
USGS	14128600	2010-09-11	76.04	A	75.71	A	75.84	A
USGS	14128600	2010-09-12	76.44	A	76.03	A	76.19	A
USGS	14128600	2010-09-13	76.40	A	75.92	A	76.20	A
USGS	14128600	2010-09-14	76.36	A	76.02	A	76.15	A
USGS	14128600	2010-09-15	76.40	A	75.86	A	76.14	A
USGS	14128600	2010-09-16	76.36	A	75.90	A	76.20	A
USGS	14128600	2010-09-17	76.01	A	75.33	A	75.59	A
USGS	14128600	2010-09-18	76.00	A	75.57	A	75.69	A
USGS	14128600	2010-09-19	76.27	A	75.86	A	76.11	A
USGS	14128600	2010-09-20	75.86	A	75.31	A	75.51	A
USGS	14128600	2010-09-21	75.76	A	74.97	A	75.29	A
USGS	14128600	2010-09-22	76.01	A	75.50	A	75.79	A
USGS	14128600	2010-09-23	75.92	A	75.62	A	75.76	A
USGS	14128600	2010-09-24	75.81	A	75.48	A	75.61	A
USGS	14128600	2010-09-25	76.09	A	75.69	A	75.90	A
USGS	14128600	2010-09-26	76.53	A	75.70	A	75.98	A
USGS	14128600	2010-09-27	76.52	A	76.16	A	76.35	A
USGS	14128600	2010-09-28	76.41	A	75.58	A	76.05	A
USGS	14128600	2010-09-29	76.50	A	75.52	A	75.89	A
USGS	14128600	2010-09-30	76.45	A	75.49	A	75.96	A
USGS	14128600	2010-10-01	76.03	A	74.80	A	75.14	A
USGS	14128600	2010-10-02	74.97	A	74.30	A	74.52	A
USGS	14128600	2010-10-03	75.05	A	74.80	A	74.91	A
USGS	14128600	2010-10-04	75.38	A	74.52	A	74.84	A
USGS	14128600	2010-10-05	75.88	A	75.35	A	75.69	A
USGS	14128600	2010-10-06	75.69	A	75.28	A	75.49	A
USGS	14128600	2010-10-07	76.18	A	75.04	A	75.45	A
USGS	14128600	2010-10-08	76.29	A	75.62	A	75.96	A
USGS	14128600	2010-10-09	76.12	A	74.99	A	75.34	A
USGS	14128600	2010-10-10	75.53	A	74.70	A	74.98	A
USGS	14128600	2010-10-11	74.98	A	74.34	A	74.63	A
USGS	14128600	2010-10-12	75.07	A	74.56	A	74.78	A
USGS	14128600	2010-10-13	75.61	A	74.52	A	75.03	A
USGS	14128600	2010-10-14	76.28	A	74.94	A	75.53	A
USGS	14128600	2010-10-15	76.02	A	74.46	A	74.97	A
USGS	14128600	2010-10-16	75.58	A	74.81	A	75.19	A
USGS	14128600	2010-10-17	75.21	A	74.20	A	74.72	A
USGS	14128600	2010-10-18	75.66	A	74.71	A	75.15	A
USGS	14128600	2010-10-19	76.15	A	74.76	A	75.26	A
USGS	14128600	2010-10-20	76.17	A	75.13	A	75.63	A
USGS	14128600	2010-10-21	75.96	A	75.30	A	75.62	A
USGS	14128600	2010-10-22	75.71	A	75.28	A	75.54	A
USGS	14128600	2010-10-23	75.85	A	75.37	A	75.52	A
USGS	14128600	2010-10-24	75.77	A	74.86	A	75.32	A
USGS	14128600	2010-10-25	75.70	A	75.22	A	75.42	A
USGS	14128600	2010-10-26	75.80	A	74.48	A	75.34	A
USGS	14128600	2010-10-27	75.25	A	73.94	A	74.34	A
USGS	14128600	2010-10-28	76.44	A	74.80	A	75.53	A
USGS	14128600	2010-10-29	76.29	A	75.78	A	75.95	A
USGS	14128600	2010-10-30	75.88	A	75.06	A	75.32	A
USGS	14128600	2010-10-31	75.68	A	74.48	A	74.86	A
USGS	14128600	2010-11-01	76.04	A	74.22	A	74.91	A
USGS	14128600	2010-11-02	75.94	A	74.97	A	75.33	A
USGS	14128600	2010-11-03	75.72	A	73.94	A	74.59	A
USGS	14128600	2010-11-04	76.32	A	73.96	A	74.98	A
USGS	14128600	2010-11-05	76.80	A	74.70	A	75.72	A
USGS	14128600	2010-11-06	76.65	A	75.13	A	75.82	A
USGS	14128600	2010-11-07	76.48	A	74.73	A	75.21	A
USGS	14128600	2010-11-08	76.11	A	74.12	A	74.98	A
USGS	14128600	2010-11-09	76.41	A	74.69	A	75.60	A
USGS	14128600	2010-11-10	76.29	A	75.31	A	75.82	A
USGS	14128600	2010-11-11	76.32	A	74.86	A	75.58	A
USGS	14128600	2010-11-12	76.06	A	74.62	A	74.96	A
USGS	14128600	2010-11-13	74.94	A	74.09	A	74.30	A
USGS	14128600	2010-11-14	74.32	A	73.98	A	74.14	A
USGS	14128600	2010-11-15	74.34	A	72.81	A	73.51	A
USGS	14128600	2010-11-16	74.22	A	72.78	A	73.41	A
USGS	14128600	2010-11-17	75.16	A	73.21	A	73.92	A
USGS	14128600	2010-11-18	76.57	A	74.12	A	74.96	A
USGS	14128600	2010-11-19	76.50	A	74.65	A	75.31	A
USGS	14128600	2010-11-20	76.14	A	75.01	A	75.36	A
USGS	14128600	2010-11-21	75.65	A	74.69	A	74.96	A
USGS	14128600	2010-11-22	75.27	A	73.15	A	74.24	A
USGS	14128600	2010-11-23	76.16	A	73.96	A	75.06	A
USGS	14128600	2010-11-24	76.07	A	72.94	A	74.59	A
USGS	14128600	2010-11-25	76.37	A	74.70	A	75.60	A
USGS	14128600	2010-11-26	76.02	A	74.61	A	75.08	A
USGS	14128600	2010-11-27	75.21	A	74.26	A	74.61	A
USGS	14128600	2010-11-28	75.23	A	74.10	A	74.48	A
USGS	14128600	2010-11-29	75.19	A	73.12	A	74.15	A
USGS	14128600	2010-11-30	75.08	A	73.22	A	74.18	A
USGS	14128600	2010-12-01	75.57	A	73.37	A	74.44	A
USGS	14128600	2010-12-02	76.08	A	73.80	A	75.08	A
USGS	14128600	2010-12-03	75.64	A	74.21	A	75.01	A
USGS	14128600	2010-12-04	74.74	A	73.69	A	74.19	A
USGS	14128600	2010-12-05	74.56	A	73.27	A	73.93	A
USGS	14128600	2010-12-06	73.84	A	72.31	A	73.26	A
USGS	14128600	2010-12-07	73.78	A	72.69	A	73.22	A
USGS	14128600	2010-12-08	73.70	A	72.56	A	73.09	A
USGS	14128600	2010-12-09	76.05	A	73.12	A	74.45	A
USGS	14128600	2010-12-10	76.05	A	73.73	A	74.77	A
USGS	14128600	2010-12-11	77.02	A	73.40	A	75.27	A
USGS	14128600	2010-12-12	76.33	A	74.34	A	75.77	A
USGS	14128600	2010-12-13	77.14	A	74.00	A	75.78	A
USGS	14128600	2010-12-14	76.67	A	75.34	A	75.91	A
USGS	14128600	2010-12-15	76.22	A	74.38	A	75.01	A
USGS	14128600	2010-12-16	74.87	A	73.19	A	74.01	A
USGS	14128600	2010-12-17	75.06	A	73.34	A	74.27	A
USGS	14128600	2010-12-18	75.70	A	73.30	A	74.41	A
USGS	14128600	2010-12-19	75.02	A	73.26	A	74.14	A
USGS	14128600	2010-12-20	73.95	A	72.55	A	73.33	A
USGS	14128600	2010-12-21	74.57	A	72.88	A	73.79	A
USGS	14128600	2010-12-22	76.19	A	73.48	A	74.55	A
USGS	14128600	2010-12-23	76.18	A	74.66	A	75.15	A
USGS	14128600	2010-12-24	75.92	A	74.36	A	74.95	A
USGS	14128600	2010-12-25	75.90	A	75.13	A	75.32	A
USGS	14128600	2010-12-26	75.49	A	74.50	A	74.93	A
USGS	14128600	2010-12-27	76.47	A	74.52	A	75.30	A
USGS	14128600	2010-12-28	76.46	A	74.95	A	75.54	A
USGS	14128600	2010-12-29	76.40	A	75.82	A	76.14	A
USGS	14128600	2010-12-30	76.44	A	75.74	A	76.04	A
USGS	14128600	2010-12-31	76.29	A	75.14	A	75.59	A
USGS	14128600	2011-01-01	75.76	A	74.75	A	75.15	A
USGS	14128600	2011-01-02	76.15	A	74.96	A	75.45	A
USGS	14128600	2011-01-03	75.91	A	73.55	A	74.24	A
USGS	14128600	2011-01-04	74.61	A	72.98	A	73.57	A
USGS	14128600	2011-01-05	74.89	A	73.16	A	73.97	A
USGS	14128600	2011-01-06	75.54	A	73.26	A	74.52	A
USGS	14128600	2011-01-07	76.05	A	74.72	A	75.50	A
USGS	14128600	2011-01-08	76.91	A	74.36	A	75.25	A
USGS	14128600	2011-01-09	76.85	A	74.84	A	75.43	A
USGS	14128600	2011-01-10	75.62	A	72.80	A	73.91	A
USGS	14128600	2011-01-11	75.62	A	74.66	A	75.02	A
USGS	14128600	2011-01-12	76.12	A	73.75	A	75.04	A
USGS	14128600	2011-01-13	75.89	A	73.80	A	74.49	A
USGS	14128600	2011-01-14	76.67	A	74.68	A	75.78	A
USGS	14128600	2011-01-15	76.60	A	74.65	A	75.35	A
USGS	14128600	2011-01-16	76.14	A	75.12	A	75.59	A
USGS	14128600	2011-01-17	75.90	A	73.92	A	74.71	A
USGS	14128600	2011-01-18	75.80	A	74.28	A	74.93	A
USGS	14128600	2011-01-19	74.79	A	74.25	A	74.51	A
USGS	14128600	2011-01-20	74.79	A	73.53	A	73.97	A
USGS	14128600	2011-01-21	74.74	A	74.00	A	74.34	A
USGS	14128600	2011-01-22	74.93	A	74.11	A	74.52	A
